TC_Blocks:	11474
Exp_Edges:	1468672
Namespace(classes=3, dataset='pubmed', dim=500, epochs=1, hidden=16, model='gcn', num_layers=2)
CSR (ms):	21.465
Prep. (ms):	20.234
Train (ms):	   nan	Test (ms):	   nan
==PROF== Connected to process 14446 (/home/yuke/anaconda3/envs/tcgnn/bin/python3.7)
==PROF== Disconnected from process 14446
"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","GPU Speed Of Light","DRAM Frequency","cycle/second","9,274,729,274.73",
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","GPU Speed Of Light","SM Frequency","cycle/second","1,360,856,392.11",
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","GPU Speed Of Light","Elapsed Cycles","cycle","159,604",
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","GPU Speed Of Light","Memory [%]","%","40.98",
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","GPU Speed Of Light","SOL DRAM","%","40.98",
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","GPU Speed Of Light","Duration","nsecond","117,216",
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","GPU Speed Of Light","SOL L1/TEX Cache","%","17.95",
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","GPU Speed Of Light","SOL L2 Cache","%","28.76",
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","GPU Speed Of Light","SM Active Cycles","cycle","146,908.43",
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","GPU Speed Of Light","SM [%]","%","19.35",
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","SpeedOfLight","","","","SOLBottleneck","WRN","This kernel exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons."
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","OK","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved  close to 0% of this device's fp32 peak performance and 0% of its fp64 peak performance."
"0","14446","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align4::Params)","2021-Feb-26 11:40:38","1","7","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.39",
